Total Fwd Packet,Total Bwd packets,Flow Bytes/s,Bwd Packets/s,FWD Init Win Bytes,Bwd Init Win Bytes,Flow Duration,Flow IAT Min,Fwd IAT Min,Fwd IAT Total,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Std,Packet Length Max,Fwd Seg Size Min,PSH Flag Count,Down/Up Ratio,Fwd Header Length,Label
30,38,1782.517894,3.29694232,8192,18101,11525831.0,4,4,11500000,4,346440.6471,6202148,13834.0,6711.0,0,413.0234804,0,198.0711774,885,20,1,1,612.0,BENIGN
30,40,1970.158833,3.445086484,8192,19290,11610739.0,1,48,11600000,1,319271.0503,6181592,15017.0,7858.0,0,421.8639005,0,229.8928346,1061,20,1,1,612.0,BENIGN
30,40,1978.586033,3.445363342,8192,19050,11609806.0,3,3,11600000,3,323621.1093,6223425,14777.0,8194.0,0,413.2242176,0,258.1308106,1109,20,1,1,612.0,BENIGN
3,1,2.109791808,0.175815984,8192,4380,5687765.0,153,144571,5687765,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
5,3,185.9057554,0.524663468,8192,5035,5717951.0,126,637,5717951,249,102030.5588,144791,673.0,390.0,0,290.9240451,0,219.9909089,655,20,1,0,112.0,BENIGN
1,1,387096.7742,32258.06452,64240,17381,31.0,31,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
7,7,734.8559534,1.281512624,8192,5052,5462295.0,1,314,458432,1,2018452.66,5318224,690.0,3324.0,0,145.5012682,0,720.4735546,1589,20,1,1,152.0,BENIGN
7,7,740.6726684,1.281440603,8192,5052,5462602.0,1,68,458941,1,2018424.85,5317272,690.0,3356.0,0,145.5012682,0,717.8100624,1589,20,1,1,152.0,BENIGN
9,8,550.8729962,0.909406514,8192,5537,8796946.0,7,266,3840826,7,2062132.256,8652738,1181.0,3665.0,0,185.5146745,0,666.7442083,1589,20,1,0,192.0,BENIGN
3,0,274261.6034,0.0,256,-1,237.0,48,48,237,0,0.0,0,65.0,0.0,6,27.13546265,0,0.0,53,20,0,0,60.0,BENIGN
3,0,100775.1938,0.0,256,-1,645.0,3,3,645,0,0.0,0,65.0,0.0,6,27.13546265,0,0.0,53,20,0,0,60.0,BENIGN
3,0,290178.5714,0.0,255,-1,224.0,48,48,224,0,0.0,0,65.0,0.0,6,27.13546265,0,0.0,53,20,0,0,60.0,BENIGN
21,18,50.24398139,0.153079158,8192,6035,117586223.0,47,47,118000000,204,4831388.785,112000000,1804.0,4104.0,0,248.6839168,0,512.3120602,1526,20,1,0,432.0,BENIGN
10,9,594.9368566,0.814362237,8192,17411,11051593.0,18,3951,2134233,203,3129933.58,11000000,2069.0,4506.0,0,311.0646414,0,583.6208101,1451,20,1,0,224.0,BENIGN
10,10,1560.569056,1.733002838,8192,32718,5770331.0,25,25,819433,54,1650214.149,5737346,1916.0,7089.0,0,316.8309048,2,656.059186,1460,20,1,1,212.0,BENIGN
2,1,546.6970387,30.37205771,63147,32718,32925.0,3,3,3,0,0.0,0,12.0,6.0,6,0.0,6,0.0,6,20,0,0,40.0,BENIGN
13,14,156602.4356,95.46018628,8192,32190,146658.0,31,54,146534,48,15527.96215,113454,1489.0,21478.0,0,305.1438501,2,820.6785051,2920,20,1,1,272.0,BENIGN
6,7,1083.361999,1.368128088,8192,30016,5116480.0,11,631,250513,11,2035076.848,5083132,343.0,5200.0,0,84.82550717,2,844.9866722,1955,20,1,1,132.0,BENIGN
8,9,1355.805236,1.755719011,8192,31405,5126105.0,4,192,125963,4,1763215.233,5093361,923.0,6027.0,0,198.7007351,2,683.2998976,1460,20,1,1,172.0,BENIGN
6,6,1082.363025,1.170966129,8192,30016,5123974.0,4,497,207573,4,2225835.775,5090807,346.0,5200.0,0,85.83161811,2,1367.392068,3415,20,1,1,132.0,BENIGN
7,8,1085.0275,1.563440202,8192,30016,5116921.0,3,223,207221,3,1884601.443,5084074,352.0,5200.0,0,80.75005529,2,688.8367005,1460,20,1,1,152.0,BENIGN
10,9,1508.742165,1.489380223,8192,33030,6042782.0,3,72,1091449,3,1746658.294,6010005,2028.0,7089.0,0,362.3294388,2,973.3027535,2920,20,1,0,212.0,BENIGN
1,1,360.317079,30.02642325,64240,32190,33304.0,33304,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
2,0,91603.05344,0.0,63096,-1,131.0,131,131,131,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,55.00550055,0.0,63917,-1,218160.0,218160,218160,218160,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,56.650537,0.0,63917,-1,211825.0,211825,211825,211825,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,25.97256431,0.0,63917,-1,462026.0,462026,462026,462026,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,126315.7895,0.0,64209,-1,95.0,95,95,95,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
3,3,17.48355332,2.913925553,8192,0,1029539.0,546,513302,1028993,513395,1555.634919,1028990,0.0,18.0,0,0.0,6,0.0,6,28,1,1,92.0,BENIGN
3,3,17.96091704,2.993486174,8192,0,1002176.0,519,500600,1001657,500661,149.9066376,1001534,0.0,18.0,0,0.0,6,0.0,6,28,1,1,92.0,BENIGN
14,20,23.33197096,0.168888679,8192,638,118421200.0,3,24,118000000,3,18300000.0,118000000,1212.0,1551.0,0,141.3439418,0,202.442578,902,20,1,1,292.0,BENIGN
14,12,27073.84833,42.25337235,8192,127,284001.0,2,3,284001,2,29888.65646,253762,797.0,6892.0,0,73.76205433,0,895.6312485,2048,20,1,0,292.0,BENIGN
15,15,30556.52376,52.81113681,8192,127,284031.0,1,3,284031,1,30789.16492,253705,802.0,7877.0,0,72.13862317,0,669.2800894,2077,20,1,1,312.0,BENIGN
15,14,31994.81774,49.28779141,8192,127,284046.0,1,4,284046,1,36455.76486,254071,803.0,8285.0,0,72.28501788,0,794.6475928,2048,20,1,0,312.0,BENIGN
15,13,33768.33515,45.72795385,8192,127,284290.0,21,50,284290,70,27496.6164,253452,803.0,8797.0,0,72.28501788,0,791.7366339,2048,20,1,0,312.0,BENIGN
18,17,84.00826127,0.14504778,8192,127,117202759.0,2,40,117000000,2,20000000.0,117000000,876.0,8970.0,0,67.23531985,0,738.7678036,2048,20,1,0,372.0,BENIGN
21,24,100.7033384,0.341463708,8192,189,70285654.0,1,34,70300000,1,12400000.0,70200000,1576.0,5502.0,0,107.7183718,0,419.9458816,1430,20,1,1,432.0,BENIGN
70,107,1349.426992,1.334572082,8192,393,80175512.0,1,1,80200000,1,5876131.348,80100000,2645.0,105546.0,0,63.62364269,0,643.4515999,2053,20,1,1,1412.0,BENIGN
135,126,1262.151884,1.051327371,8192,7623,119792715.72,3,42,120000000,3,2094717.275,119000000,36522.34000000451,30484.0,0,939.8840312,0,267.3227187,2793,20,1,0,2712.0,BENIGN
13,11,53.95719192,0.094255854,8192,32,116703627.0,3,53,117000000,3,24600000.0,117000000,953.0,5344.0,0,94.33926773,0,693.8826728,1722,20,1,0,272.0,BENIGN
16,14,11.44947225,0.120975556,8192,946,115725858.0,173,15407,116000000,563,3715076.229,110000000,524.0,801.0,0,108.6103126,0,212.3553548,795,20,1,0,332.0,BENIGN
16,14,26.1790046,0.121078977,8192,946,115627009.0,28,23889,116000000,153691,3701686.934,111000000,519.0,2508.0,0,107.3604327,0,668.5661876,2502,20,1,0,332.0,BENIGN
18,16,152.4143266,0.252707692,8192,138,63314258.0,55,14698,63300000,71,4962259.938,63300000,2879.0,6771.0,0,397.651114,0,654.6515835,1646,20,1,0,384.0,BENIGN
9,7,866.959699,1.167061133,8192,946,5997972.0,1,1,5997972,48,34773.27992,136550,384.0,4816.0,0,70.21573898,0,660.0696933,1460,20,1,0,192.0,BENIGN
21,19,64.13041863,0.163729905,8192,981,116044775.0,47,47,116000000,48,5037438.81,111000000,1010.0,6432.0,0,126.737092,0,594.4939368,1616,20,1,0,432.0,BENIGN
9,6,914.2675128,1.054721222,8192,946,5688707.0,47,48,5688707,208,35027.96994,133843,385.0,4816.0,0,70.49074013,0,1124.73262,2920,20,1,0,192.0,BENIGN
3,1,2.13443603,0.177869669,8192,29200,5622094.0,112,23774,5622094,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
20,16,79.96843166,0.143505485,8192,1047,111493996.0,27,308,111000000,1150,4304534.206,111000000,1814.0,7102.0,0,174.5753042,0,793.1346985,1774,20,1,0,412.0,BENIGN
20,17,79.97658968,0.152387584,8192,1047,111557645.0,45,475,112000000,649,4566313.279,112000000,1814.0,7108.0,0,174.5753042,0,775.2578508,1774,20,1,0,412.0,BENIGN
3,1,2.285192391,0.190432699,8192,29200,5251199.0,43,24124,5251199,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
3,1,2.285099268,0.190424939,8192,29200,5251413.0,125,24243,5251413,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
8,8,55.9090732,0.198876205,8192,946,40226029.0,48,809,40100000,769,5341009.559,40200000,467.0,1782.0,0,150.577875,0,625.1892856,1770,20,1,1,172.0,BENIGN
16,14,19.74230833,0.120642652,8192,946,116045194.0,70,498,116000000,1192,3760089.195,110000000,515.0,1776.0,0,106.3605307,0,472.9317494,1770,20,1,0,332.0,BENIGN
17,15,38.01972196,0.12695811,8192,980,118149207.0,48,311,118000000,1141,3617079.952,118000000,946.0,3546.0,0,141.2851466,0,622.6419287,1770,20,1,0,352.0,BENIGN
17,15,37.90246701,0.126566564,8192,980,118514713.0,59,625,118000000,675,3612988.626,118000000,946.0,3546.0,0,141.2851466,0,622.6419287,1770,20,1,0,352.0,BENIGN
3,1,2.204887722,0.183740643,8192,29200,5442454.0,111,24237,5442454,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
16,14,22.9298461,0.121643746,8192,946,115090175.0,72,226,115000000,646,3762774.507,110000000,515.0,2124.0,0,106.3605307,0,565.9382174,2118,20,1,0,332.0,BENIGN
16,15,22.92988694,0.130332817,8192,946,115089970.0,55,197,115000000,186,4268469.48,110000000,515.0,2124.0,0,106.3605307,0,402.12308,1460,20,1,0,332.0,BENIGN
16,15,21.31378223,0.129383542,8192,946,115934374.0,72,426,116000000,167,4271023.323,110000000,515.0,1956.0,0,106.3605307,0,388.8328322,1460,20,1,0,332.0,BENIGN
16,14,21.31384804,0.120758346,8192,946,115934016.0,16,178,116000000,617,3760749.607,110000000,515.0,1956.0,0,106.3605307,0,521.0385234,1950,20,1,0,332.0,BENIGN
3,1,1.884995483,0.157082957,8192,29200,6366063.0,119,23774,6366063,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
3,1,1.885045822,0.157087152,8192,29200,6365893.0,44,24247,6365893,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
16,15,21.36639838,0.129024145,8192,946,116257310.0,1,24267,116000000,48,4226858.211,111000000,515.0,1969.0,0,106.3605307,0,389.7051022,1460,20,1,0,332.0,BENIGN
16,15,21.36702713,0.129027942,8192,946,116253889.0,49,23626,116000000,192,4226337.286,111000000,515.0,1969.0,0,106.3605307,0,389.7051022,1460,20,1,0,332.0,BENIGN
18,16,40.89402511,0.13396896,8192,980,119430650.0,44,23794,119000000,46,4238878.502,114000000,952.0,3932.0,0,137.565338,0,592.8307797,1963,20,1,0,372.0,BENIGN
17,15,42.51866633,0.130746206,8192,980,114726082.0,47,24105,115000000,864,3752668.485,115000000,946.0,3932.0,0,141.2851466,0,690.5518359,1963,20,1,0,352.0,BENIGN
17,16,42.12511408,0.138171756,8192,980,115797906.0,71,23702,116000000,165,4132755.339,116000000,946.0,3932.0,0,141.2851466,0,592.8307797,1963,20,1,0,352.0,BENIGN
3,1,1.94731791,0.162276493,8192,29200,6162322.0,96,23819,6162322,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
16,14,22.11597025,0.120335633,8192,946,116341267.0,48,23616,116000000,831,3725629.469,110000000,515.0,2058.0,0,106.3605307,0,548.2990481,2052,20,1,0,332.0,BENIGN
3,1,2.206675783,0.183889649,8192,29200,5438044.0,136,23932,5438044,0,0.0,0,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,72.0,BENIGN
16,14,19.6615204,0.120993972,8192,946,115708244.0,45,24206,116000000,649,3743749.249,110000000,502.0,1773.0,0,103.1108627,0,472.1299702,1767,20,1,0,332.0,BENIGN
16,14,19.66151106,0.120993914,8192,946,115708299.0,58,23610,116000000,777,3743857.633,110000000,502.0,1773.0,0,103.1108627,0,472.1299702,1767,20,1,0,332.0,BENIGN
16,14,19.66145685,0.120993581,8192,946,115708618.0,43,24237,116000000,110509,3719768.426,111000000,502.0,1773.0,0,103.1108627,0,472.1299702,1767,20,1,0,332.0,BENIGN
16,14,20.16828497,0.121078898,8192,946,115627085.0,71,24325,116000000,13663,3733948.779,110000000,515.0,1817.0,0,106.3605307,0,483.8893991,1811,20,1,0,332.0,BENIGN
16,14,20.12503363,0.121078844,8192,946,115627136.0,76,24114,116000000,13645,3734064.991,110000000,515.0,1812.0,0,106.3605307,0,482.5531002,1806,20,1,0,332.0,BENIGN
26,31,142.5074978,0.273781137,8192,1494,113229130.0,1,58644,113000000,1,4816516.956,113000000,7617.0,8519.0,0,575.958643,0,450.6428312,1740,20,1,1,532.0,BENIGN
8,6,796.5710566,1.10634869,8192,946,5423245.0,48,48,5423245,49,158712.4646,567221,382.0,3938.0,0,74.77728838,0,682.6506183,1460,20,1,0,172.0,BENIGN
22,18,57.40459917,0.154428753,8192,1006,116558605.0,2,2,117000000,194,4872940.946,112000000,1405.0,5286.0,0,202.5018037,0,744.6506484,2920,20,1,0,452.0,BENIGN
15,14,88.14734135,0.224252731,8192,123,62429563.0,96,51142,62400000,186,5084588.556,62400000,2079.0,3424.0,0,434.084554,0,552.6907209,1695,20,1,0,312.0,BENIGN
14,13,89.2243608,0.21100904,8192,123,61608735.0,16,51317,61600000,161,5144570.888,61600000,2074.0,3423.0,0,449.1245942,0,801.9389404,2920,20,1,0,292.0,BENIGN
8,5,629.0912309,0.92950832,8192,110,5379188.0,3,3,5379188,192,41002.34829,139543,377.0,3007.0,0,73.32011515,0,797.7980948,1490,20,1,0,172.0,BENIGN
8,5,629.1042125,0.929527501,8192,110,5379077.0,4,4,5379077,188,39055.80456,134068,377.0,3007.0,0,73.32011515,0,797.7980948,1490,20,1,0,172.0,BENIGN
15,13,73.13721914,0.212465665,8192,115,61186357.0,48,372,61200000,48,5181494.334,61100000,1094.0,3381.0,0,183.8739734,0,547.2375264,1490,20,1,0,312.0,BENIGN
15,13,73.13857824,0.212469613,8192,115,61185220.0,72,661,61200000,244,5181477.881,61100000,1094.0,3381.0,0,183.8739734,0,547.2375264,1490,20,1,0,312.0,BENIGN
8,5,799.9020559,0.933156855,8192,237,5358156.0,4,4,5358156,48,61494.63405,213171,414.0,3872.0,0,84.38474811,0,673.2241826,1460,20,1,0,172.0,BENIGN
11,12,104.2582963,0.238213929,8192,245,50374888.0,3,15828,40700000,3,5201155.86,50300000,866.0,4386.0,0,147.8053388,0,558.9635701,1460,20,1,1,232.0,BENIGN
10,15,2175.429519,2.280165102,8192,21,6578471.0,1,51708,1585246,1,1319667.254,6526846,2458.0,11853.0,0,387.2285573,0,662.3353919,1460,20,1,1,212.0,BENIGN
9,7,929.6885441,1.196290406,8192,119,5851422.0,43,43,5851422,53,34714.51075,137896,382.0,5058.0,0,69.66726475,0,684.7227802,1460,20,1,0,192.0,BENIGN
16,16,102.8898258,0.263482268,8192,123,60725149.0,48,1979,60700000,48,5078300.061,60700000,941.0,5307.0,0,141.2549557,0,561.8441918,1460,20,1,1,332.0,BENIGN
16,15,125.6431321,0.245268998,8192,120,61157342.0,10,2322,61200000,48,5121160.279,61100000,1689.0,5995.0,0,321.8129827,0,591.6367933,1460,20,1,0,332.0,BENIGN
8,6,720.1532796,1.045468105,8192,110,5739056.0,3,3,5739056,71,86075.87791,318637,366.0,3767.0,0,70.16460239,0,710.6178767,1460,20,1,0,172.0,BENIGN
15,14,83.27303092,0.226990349,8192,114,61676631.0,38,51046,61700000,48,5125816.18,61600000,698.0,4438.0,0,92.98914427,0,547.2766141,1460,20,1,0,312.0,BENIGN
37,34,118.3662949,0.290197146,8192,152,117161731.0,1,24033,117000000,1,4515865.767,117000000,4935.0,8933.0,0,199.4799282,0,529.6519331,2920,20,1,0,752.0,BENIGN
11,13,650.4488733,1.270598851,8192,254,10231396.0,4,36,182277,4,2882209.066,10200000,1234.0,5421.0,0,166.5549868,0,677.5675858,1844,20,1,1,232.0,BENIGN
3,0,4087.385483,0.0,256,-1,14190.0,167,167,14190,0,0.0,0,58.0,0.0,6,23.09401077,0,0.0,46,20,0,0,60.0,BENIGN
17,16,140.7072762,0.255541024,8192,116,62612256.0,42,1531,62600000,48,4987766.598,62600000,1255.0,7555.0,0,208.7325547,0,634.5901794,1460,20,1,0,352.0,BENIGN
12,12,38.55179697,0.197532692,8192,31598,60749438.0,119,50916,60700000,986,5158351.871,60700000,1178.0,1164.0,0,246.2795283,2,267.8557957,938,20,1,1,252.0,BENIGN
9,7,1028.146568,1.285642368,8192,119,5444749.0,28,49,5444749,76,24595.7932,98248,393.0,5205.0,0,72.70832139,0,695.9204593,1460,20,1,0,192.0,BENIGN
20,18,55.9635402,0.155814961,8192,123,115521641.0,3,3,116000000,42,4936429.442,110000000,846.0,5619.0,0,96.9199887,0,633.9220819,2021,20,1,0,412.0,BENIGN
9,7,1074.467283,1.343803998,8192,119,5209093.0,48,49,5209093,48,14540.01008,60070,392.0,5205.0,0,72.42946761,0,695.9204593,1460,20,1,0,192.0,BENIGN
20,18,61.22950459,0.156153455,8192,125,115271225.0,40,48,115000000,50,4932960.451,110000000,1296.0,5762.0,0,190.257056,0,636.1654325,2021,20,1,0,412.0,BENIGN
4,2,1.932439655,0.322073276,8192,29200,6209767.0,73,22588,6209767,995935,0.0,995935,12.0,0.0,0,3.464101615,0,0.0,6,20,1,0,104.0,BENIGN
16,14,13.09976028,0.121133847,8192,119,115574634.0,50,185,116000000,13669,3757644.762,110000000,529.0,985.0,0,109.8601952,0,261.5302916,979,20,1,0,332.0,BENIGN
40,61,682.6323248,0.519526541,8192,127,117414598.0,22,26,117000000,42,10600000.0,117000000,1046.0,79105.0,0,54.80620871,0,586.6434414,2920,20,1,1,812.0,BENIGN
22,21,90.36296502,0.181278398,8192,123,115843919.0,26,47,116000000,49,5107912.109,110000000,763.0,9705.0,0,76.99498213,0,654.1694189,1460,20,1,0,452.0,BENIGN
14,15,44.88730947,0.12776274,8192,127,117405121.0,3,25,117000000,3,21300000.0,117000000,858.0,4412.0,0,76.96095771,0,504.4372914,1460,20,1,1,292.0,BENIGN
10,9,27102.08311,54.21621426,8192,123,166002.0,3,3,166002,3,23047.05156,122878,587.0,3912.0,0,74.54908897,0,614.9985772,1460,20,1,0,212.0,BENIGN
15,14,118.5239301,0.228873796,8192,114,61169082.0,9,203,61200000,205,5225737.234,61100000,1003.0,6247.0,0,156.7413095,0,889.7578909,2920,20,1,0,312.0,BENIGN
30,33,967.7939752,0.533540507,8192,543,61850974.0,1,14,61900000,1,3944119.256,61800000,36522.34000000451,4262.0,0,2251.743197,0,371.7184857,5840,20,1,1,624.0,BENIGN
15,12,79.07794118,0.194016621,8192,117,61850371.0,46,50717,61900000,3014,5099014.066,61800000,1298.0,3593.0,0,234.5920065,0,849.5088911,2950,20,1,0,312.0,BENIGN
22,17,47.00715853,0.144402186,8192,254,117726750.0,41,41,118000000,201,4642460.806,112000000,905.0,4629.0,0,100.9885875,0,541.6360361,1460,20,1,0,452.0,BENIGN
9,6,942.3687192,0.973186285,8192,31,6165315.0,3,3,6165315,298,95664.5209,450037,383.0,5427.0,0,69.94124518,0,1116.435712,2920,20,1,0,192.0,BENIGN
15,17,143.738253,0.256459939,8192,34,66287156.0,4,22086,61400000,4,4849374.448,66300000,1215.0,8313.0,0,213.8427326,0,655.4829327,1460,20,1,1,312.0,BENIGN
16,16,106.7759853,0.237411863,8192,33,67393431.0,26,59,62500000,49,4803047.169,67400000,795.0,6401.0,0,110.1875484,0,698.3227018,2262,20,1,1,344.0,BENIGN
15,14,101.6674509,0.212471162,8192,33,65891295.0,46,22181,65900000,49,4940350.296,65900000,771.0,5928.0,0,107.8648625,0,741.4854855,2262,20,1,0,312.0,BENIGN
8,6,4282.947009,4.924814499,8192,55,1218320.0,17,58,1218320,49,156299.7605,560939,345.0,4873.0,0,72.60349755,0,803.0981053,1689,20,1,0,172.0,BENIGN
9,9,797.6418624,0.820900716,8192,35040,10963567.0,1,99,1097786,1,3492198.414,10900000,2839.0,5906.0,0,819.7763584,2,1033.637603,2920,20,1,1,192.0,BENIGN
8,12,1304.006516,1.142529074,8192,35040,10503015.0,3,391,504665,3,3000999.515,10500000,2842.0,10854.0,0,869.2073154,2,974.4579379,2920,20,1,1,172.0,BENIGN
9,13,1302.389224,1.234942371,8192,35040,10526807.0,2,186,10500000,2,2875193.15,10500000,2868.0,10842.0,0,828.004378,2,759.389338,2519,20,1,1,192.0,BENIGN
9,12,1182.283035,1.139366882,8192,35040,10532165.0,3,165,10500000,3,3001297.386,10500000,2841.0,9611.0,0,543.772011,2,791.5851138,1773,20,1,1,192.0,BENIGN
11,14,1576.266389,1.294219075,8192,77,10817334.0,4,272,867894,4,2756505.451,10800000,5320.0,11731.0,0,990.2771605,0,941.2959532,3026,20,1,1,232.0,BENIGN
7,7,3250.187564,4.804923537,8192,64,1456839.0,4,24265,1427106,4,343842.9227,1432631,1366.0,3369.0,0,373.1730736,0,620.8026295,1460,20,1,1,152.0,BENIGN
7,7,3252.408678,4.79100605,8192,64,1461071.0,4,24126,1434039,4,341303.454,1437052,1383.0,3369.0,0,379.4609585,0,620.8026295,1460,20,1,1,152.0,BENIGN
2,0,47.31599991,0.0,254,-1,253614.0,253614,253614,253614,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,47.76024358,0.0,254,-1,251255.0,251255,251255,251255,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
7,6,3567.03567,4.612546125,8192,63,1300800.0,4,24358,1276224,4,406272.4674,1276643,1271.0,3369.0,0,338.130082,0,1073.246803,2733,20,1,0,152.0,BENIGN
7,6,2947.96069,3.776209252,8192,63,1588895.0,1,24039,1563153,1,544310.8432,1564896,1315.0,3369.0,0,354.3390225,0,1073.246803,2733,20,1,0,152.0,BENIGN
7,7,5481.177716,7.81749063,8192,63,895428.0,64,24014,869472,148,175027.0406,871492,1539.0,3369.0,0,345.3975625,0,620.8026295,1460,20,1,1,152.0,BENIGN
7,7,2437.958481,3.726137417,8192,63,1878621.0,4,24485,1853872,4,608376.307,1854335,1211.0,3369.0,0,316.0975588,0,620.8026295,1460,20,1,1,152.0,BENIGN
2,0,24.10814916,0.0,254,-1,497757.0,497757,497757,497757,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,28.44141069,0.0,254,-1,421920.0,421920,421920,421920,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,28.45732824,0.0,254,-1,421684.0,421684,421684,421684,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
25,32,63284.35609,34.5721694,8192,62,925600.0,4,80,925493,48,89933.66489,901348,848.0,57728.0,0,87.53757289,0,864.2265608,2920,20,1,1,512.0,BENIGN
25,32,61942.25167,33.83897933,8192,62,945655.0,0,1,945508,49,92598.14126,921692,848.0,57728.0,0,87.53757289,0,1054.326784,4380,20,1,1,512.0,BENIGN
7,6,3461.835707,4.445850651,8192,63,1349573.0,4,24086,1323899,4,355948.7303,1325507,1302.0,3370.0,0,348.46138,0,1073.202808,2733,20,1,0,152.0,BENIGN
2,0,49.7026127,0.0,253,-1,241436.0,241436,241436,241436,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,67.2204888,0.0,254,-1,178517.0,178517,178517,178517,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
23,29,78100.12277,38.57321662,8192,62,751817.0,13,61,751515,187,83958.60208,727648,1142.0,57575.0,0,130.6228466,0,1052.00517,4380,20,1,1,472.0,BENIGN
25,33,58022.13001,32.60225252,8192,62,1012200.0,11,177,1012174,48,101988.4587,988027,1154.0,57576.0,0,125.6445648,0,867.4098034,3463,20,1,1,512.0,BENIGN
7,7,3524.619487,4.742855904,8192,64,1475904.0,2,24206,1447027,2,373598.5476,1451818,1840.0,3362.0,0,445.2820936,0,621.101901,1460,20,1,1,152.0,BENIGN
1,1,497.4299453,41.45249544,256,62,24124.0,24124,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
7,7,10153.13153,14.24858074,8192,63,491277.0,4,21074,464724,4,102157.9565,467052,1618.0,3370.0,0,370.8397806,0,620.7607852,1460,20,1,1,152.0,BENIGN
2,0,57.11348449,0.0,256,-1,210108.0,210108,210108,210108,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,65.55191985,0.0,254,-1,183061.0,183061,183061,183061,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
7,7,4899.011361,6.580901847,8192,64,1063684.0,3,24514,1035513,3,270805.1383,1039227,1849.0,3362.0,0,448.3705419,0,621.101901,1460,20,1,1,152.0,BENIGN
8,5,675.1010332,0.909594494,8192,60,5496955.0,18,18,5496955,238,163328.8368,572345,698.0,3013.0,0,178.6335035,0,709.1556952,1460,20,1,0,172.0,BENIGN
2,0,40.3703305,0.0,254,-1,297248.0,297248,297248,297248,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
2,0,102.2590734,0.0,254,-1,117349.0,117349,117349,117349,0,0.0,0,12.0,0.0,6,0.0,0,0.0,6,20,0,0,40.0,BENIGN
1,1,503.8417937,41.98681614,256,62,23817.0,23817,0,0,0,0.0,0,6.0,6.0,6,0.0,6,0.0,6,20,0,1,20.0,BENIGN
8,5,586.9455162,0.863917451,8192,60,5787590.0,18,18,5787590,207,133066.1667,458016,384.0,3013.0,0,75.36387918,0,709.1556952,1460,20,1,0,172.0,BENIGN
25,23,195.5661859,0.32280912,8192,110,71249536.0,17,414,61600000,17,4731341.511,71200000,9506.0,4428.0,0,339.4780651,0,156.746138,726,20,1,0,512.0,BENIGN
25,23,196.7864648,0.322807838,8192,110,71249819.0,49,565,61600000,61,4731312.326,71200000,9593.0,4428.0,0,342.495197,0,156.745848,716,20,1,0,512.0,BENIGN
25,23,193.9834314,0.32281448,8192,109,71248353.0,45,18499,61600000,48,4731285.156,71200000,9393.0,4428.0,0,335.0501853,0,156.747008,682,20,1,0,512.0,BENIGN
25,22,180.3510569,0.308772238,8192,106,71249929.0,4,442,62600000,4,4805435.535,71200000,8737.0,4113.0,0,337.3937018,0,158.090835,687,20,1,0,512.0,BENIGN
